Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/England/PORT-2E5CDE/2021	EPI_ISL_1000420	2021-01-12	Europe / United Kingdom / England	Human	Original			Oxford Nanopore		Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.177.15	GV
hCoV-19/Switzerland/VD-ETHZ-461106/2021	EPI_ISL_1001891	2021-01-18	Europe / Switzerland / Vaud	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe	N_K405stop results in 3.6% truncation of the protein sequence.	info	B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-481088/2021	EPI_ISL_1004006	2021-02-01	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-481100/2021	EPI_ISL_1004008	2021-02-01	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-480349/2021	EPI_ISL_1004013	2021-02-01	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.71	GV
hCoV-19/Switzerland/ZH-ETHZ-480355/2021	EPI_ISL_1004021	2021-02-01	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.71	GV
hCoV-19/Switzerland/ZH-ETHZ-480431/2021	EPI_ISL_1004024	2021-02-01	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-480354/2021	EPI_ISL_1004025	2021-02-01	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.71	GV
hCoV-19/Switzerland/BL-ETHZ-480483/2021	EPI_ISL_1004050	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/GE-ETHZ-480498/2021	EPI_ISL_1004061	2021-02-02	Europe / Switzerland / Geneva	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/NE-ETHZ-481130/2021	EPI_ISL_1004062	2021-02-02	Europe / Switzerland / Neuchatel	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-480568/2021	EPI_ISL_1004090	2021-02-02	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.71	GV
hCoV-19/Switzerland/ZH-ETHZ-481116/2021	EPI_ISL_1004093	2021-02-02	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-481134/2021	EPI_ISL_1004094	2021-02-02	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-481126/2021	EPI_ISL_1004096	2021-02-02	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.71	GV
