Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/England/SHEF-10C6D48/2020	EPI_ISL_1000650	2020-09-29	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/Switzerland/SO-ETHZ-451236/2021	EPI_ISL_1001828	2021-01-13	Europe / Switzerland / Solothurn	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe	NSP14_Y420stop results in 20.5% truncation of the protein sequence.	info	B.1.1.39	GR
hCoV-19/Switzerland/ZH-ETHZ-480303/2021	EPI_ISL_1004012	2021-02-01	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/AG-ETHZ-480549/2021	EPI_ISL_1004030	2021-02-02	Europe / Switzerland / Aargau	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/AG-ETHZ-480561/2021	EPI_ISL_1004031	2021-02-02	Europe / Switzerland / Aargau	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/SO-ETHZ-480514/2021	EPI_ISL_1004072	2021-02-02	Europe / Switzerland / Solothurn	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/ZH-ETHZ-480339/2021	EPI_ISL_1004089	2021-02-02	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/ZH-ETHZ-480551/2021	EPI_ISL_1004097	2021-02-02	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/ZH-ETHZ-481166/2021	EPI_ISL_1004120	2021-02-03	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/ZH-ETHZ-480748/2021	EPI_ISL_1004121	2021-02-03	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/AG-ETHZ-480653/2021	EPI_ISL_1004127	2021-02-04	Europe / Switzerland / Aargau	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/AG-ETHZ-480656/2021	EPI_ISL_1004128	2021-02-04	Europe / Switzerland / Aargau	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/AG-ETHZ-480631/2021	EPI_ISL_1004130	2021-02-04	Europe / Switzerland / Aargau	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/AG-ETHZ-480632/2021	EPI_ISL_1004132	2021-02-04	Europe / Switzerland / Aargau	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/BE-ETHZ-480646/2021	EPI_ISL_1004135	2021-02-04	Europe / Switzerland / Bern	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/SG-ETHZ-480624/2021	EPI_ISL_1004156	2021-02-04	Europe / Switzerland / St Gallen	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/Switzerland/ZH-ETHZ-480661/2021	EPI_ISL_1004169	2021-02-04	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.1.39	GR
hCoV-19/England/MILK-121AD07/2021	EPI_ISL_1006688	2021-02-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/Aruba/AW-RIVM-11758/2021	EPI_ISL_1013804	2021-02-01	South America / Aruba / Aruba	Human	Original			Nanopore MinION				C.2.1	GR
hCoV-19/Aruba/AW-RIVM-11760/2021	EPI_ISL_1013806	2021-02-01	South America / Aruba / Aruba	Human	Original			Nanopore MinION				C.2.1	GR
hCoV-19/Aruba/AW-RIVM-11764/2021	EPI_ISL_1013810	2021-02-01	South America / Aruba / Aruba	Human	Original			Nanopore MinION				C.2.1	GR
hCoV-19/Aruba/AW-RIVM-11765/2021	EPI_ISL_1013811	2021-02-01	South America / Aruba / Aruba	Human	Original			Nanopore MinION				C.2.1	GR
hCoV-19/Aruba/AW-RIVM-11768/2021	EPI_ISL_1013814	2021-02-01	South America / Aruba / Aruba	Human	Original			Nanopore MinION				C.2.1	GR
hCoV-19/Aruba/AW-RIVM-11769/2021	EPI_ISL_1013815	2021-02-01	South America / Aruba / Aruba	Human	Original			Nanopore MinION				C.2.1	GR
hCoV-19/Aruba/AW-RIVM-11773/2021	EPI_ISL_1013818	2021-02-01	South America / Aruba / Aruba	Human	Original			Nanopore MinION				C.2.1	GR
hCoV-19/USA/NY-Wadsworth-21017645-01/2021	EPI_ISL_1016162	2021-01-19	North America / USA / New York / Nassau County	Human	Original			Illumina NextSeq	ARTIC nf pipeline	NS8_E64stop results in 47.9% truncation of the protein sequence.	info	C.36	GR
hCoV-19/USA/OR-PROV-523/2020	EPI_ISL_1017350	2020-06-22	North America / USA / Oregon	Human	Original			Illumina NovaSeq 6000	BWA mem, Freebayes, vcffilter, bcftools consensus (AF >=50%, min DP > 100)			B.1.1.1	GR
hCoV-19/France/IDF-IPP03331/2021	EPI_ISL_1036421	2021-02-02	Europe / France / Ile-de-France / Paris	Human	Original	Nasopharyngeal		Illumina NextSeq 500	CLC Genomics Suite			C.16	GR
hCoV-19/Canada/NS-NML-5538/2020	EPI_ISL_1055697	2020-12-06	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			C.34	GR
hCoV-19/Serbia/C5251/2020	EPI_ISL_1055778	2020-06-05	Europe / Serbia	Human	Original			Ion Torrent				C.35	GR
hCoV-19/Serbia/C5671/2020	EPI_ISL_1055779	2020-06-08	Europe / Serbia	Human	Original			Ion Torrent				C.35	GR
hCoV-19/Serbia/C16246/2020	EPI_ISL_1055791	2020-07-27	Europe / Serbia	Human	Original			Ion Torrent				C.35	GR
hCoV-19/Italy/CAM-TIGEM-2223/2021	EPI_ISL_1056907	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2230/2021	EPI_ISL_1056912	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2252/2021	EPI_ISL_1056917	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2255/2021	EPI_ISL_1056918	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2264/2021	EPI_ISL_1056923	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2265/2021	EPI_ISL_1056924	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2268/2021	EPI_ISL_1056925	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2269/2021	EPI_ISL_1056926	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2270/2021	EPI_ISL_1056927	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2273/2021	EPI_ISL_1056930	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2276/2021	EPI_ISL_1056932	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2283/2021	EPI_ISL_1056938	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2284/2021	EPI_ISL_1056939	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2293/2021	EPI_ISL_1056943	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Italy/CAM-TIGEM-2294/2021	EPI_ISL_1056944	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			C.18	GR
hCoV-19/Serbia/C17274/2020	EPI_ISL_1056956	2020-07-31	Europe / Serbia	Human	Original			Ion Torrent				C.35	GR
hCoV-19/Serbia/C17946/2020	EPI_ISL_1056968	2020-08-01	Europe / Serbia	Human	Original			Ion Torrent				C.35	G
hCoV-19/Serbia/C18510/2020	EPI_ISL_1056970	2020-08-05	Europe / Serbia	Human	Original			Ion Torrent				C.35	GR
hCoV-19/Serbia/C19198/2020	EPI_ISL_1056972	2020-08-10	Europe / Serbia	Human	Original			Ion Torrent				C.35	GR
hCoV-19/Serbia/C24771/2020	EPI_ISL_1061427	2020-10-10	Europe / Serbia	Human	Original			Ion Torrent				C.16	GR
hCoV-19/Serbia/C25036/2020	EPI_ISL_1061429	2020-10-13	Europe / Serbia	Human	Original			Ion Torrent				C.35	GR
hCoV-19/Serbia/C25043/2020	EPI_ISL_1061430	2020-10-13	Europe / Serbia	Human	Original			Ion Torrent				C.35	GR
hCoV-19/Denmark/DCGC-45633/2021	EPI_ISL_1065143	2021-01-18	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			C.35	GR
hCoV-19/Denmark/DCGC-46814/2021	EPI_ISL_1066324	2021-01-11	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			C.2	GR
hCoV-19/USA/TX-HMH-MCoV-20296/2021	EPI_ISL_1074737	2021-01-04	North America / USA / Texas / Houston	Human	Original			Illumina	ARTIC V3			B.1.596	G
hCoV-19/USA/TX-HMH-MCoV-22481/2021	EPI_ISL_1077009	2021-01-12	North America / USA / Texas / Houston	Human	Original			Illumina	ARTIC V3			B.1.577	G
hCoV-19/USA/TX-HMH-MCoV-22531/2021	EPI_ISL_1077059	2021-01-11	North America / USA / Texas / Houston	Human	Original			Illumina	ARTIC V3	Gap of 6 nucleotides when compared to the reference sequence.	info	C.23	GR
hCoV-19/USA/TX-HMH-MCoV-24963/2021	EPI_ISL_1079577	2021-01-20	North America / USA / Texas / Houston	Human	Original			Illumina	ARTIC V3			B.1	G
hCoV-19/USA/TX-HMH-MCoV-25005/2021	EPI_ISL_1079619	2021-01-19	North America / USA / Texas / Houston	Human	Original			Illumina	ARTIC V3			B.1.1	GR
hCoV-19/USA/CA-CDC-QDX21496591/2021	EPI_ISL_1086780	2021-01-28	North America / USA / California	Human	Original	Nasal swab		Illumina MiSeq	BWA v.7.12			B.1.1.322	GR
hCoV-19/Curacao/CW-RIVM-13339/2021	EPI_ISL_1090036	2021-02-09	South America / Curacao / Curacao	Human	Original			Nanopore MinION				C.2.1	GR
hCoV-19/Wales/PHW2/2020	EPI_ISL_413556	2020-03-04	Europe / United Kingdom / Wales	Human	Original							C.11	GR
hCoV-19/England/20109050406/2020	EPI_ISL_417265	2020-03-08	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.1	GR
hCoV-19/England/20109052106/2020	EPI_ISL_417273	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			C.11	GR
hCoV-19/France/ARA-10968/2020	EPI_ISL_418431	2020-03-18	Europe / France / Auvergne-Rhone-Alpes / Lyon	Human	Original	Nasopharyngeal swab		Illumina NextSeq	bwa, samtools, custom			B.1	GH
hCoV-19/England/20139058104/2020	EPI_ISL_420723	2020-03-28	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			C.11	GR
