Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Switzerland/VS-ETHZ-481098/2021	EPI_ISL_1004002	2021-02-01	Europe / Switzerland / Valais	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.28	GV
hCoV-19/Switzerland/VS-ETHZ-481083/2021	EPI_ISL_1004003	2021-02-01	Europe / Switzerland / Valais	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/VS-ETHZ-480463/2021	EPI_ISL_1004086	2021-02-02	Europe / Switzerland / Valais	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.28	GV
hCoV-19/Switzerland/VS-ETHZ-480606/2021	EPI_ISL_1004162	2021-02-04	Europe / Switzerland / Valais	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/England/MILK-1215953/2021	EPI_ISL_1006770	2021-02-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.73	GV
hCoV-19/Netherlands/ZH-RIVM-12161/2021	EPI_ISL_1013803	2021-02-04	Europe / Netherlands / Zuid-Holland	Human	Original			Nanopore MinION		Gap of 1 nucleotides when compared to the reference sequence.	info	B.1.177.73	GV
hCoV-19/Aruba/AW-RIVM-11763/2021	EPI_ISL_1013809	2021-02-01	South America / Aruba / Aruba	Human	Original			Nanopore MinION				W.1	GV
hCoV-19/Netherlands/DR-RIVM-12089/2021	EPI_ISL_1013820	2021-01-29	Europe / Netherlands / Drenthe	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/GE-RIVM-11877/2021	EPI_ISL_1013860	2021-01-24	Europe / Netherlands / Gelderland	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/GE-RIVM-11889/2021	EPI_ISL_1013869	2021-01-26	Europe / Netherlands / Gelderland	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/GE-RIVM-11890/2021	EPI_ISL_1013870	2021-01-26	Europe / Netherlands / Gelderland	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/GE-RIVM-11980/2021	EPI_ISL_1013876	2021-01-25	Europe / Netherlands / Gelderland	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/GE-RIVM-12015/2021	EPI_ISL_1013885	2021-01-25	Europe / Netherlands / Gelderland	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/GR-RIVM-12282/2021	EPI_ISL_1013904	2021-01-26	Europe / Netherlands / Groningen	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/NB-RIVM-11840/2021	EPI_ISL_1013917	2021-01-28	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/NB-RIVM-12371/2021	EPI_ISL_1013953	2021-02-04	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/NB-RIVM-12372/2021	EPI_ISL_1013954	2021-02-04	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/NH-RIVM-12053/2021	EPI_ISL_1013963	2021-01-27	Europe / Netherlands / Noord-Holland	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Netherlands/NH-RIVM-12057/2021	EPI_ISL_1013967	2021-01-30	Europe / Netherlands / Noord-Holland	Human	Original			Nanopore MinION				B.1.177.73	GV
hCoV-19/Scotland/QEUH-109BDA6/2021	EPI_ISL_1019993	2021-01-19	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				W.4	GV
hCoV-19/Denmark/DCGC-42836/2021	EPI_ISL_1023114	2021-02-08	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-42847/2021	EPI_ISL_1023125	2021-02-08	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-42856/2021	EPI_ISL_1023134	2021-02-08	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-42859/2021	EPI_ISL_1023137	2021-02-08	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-42924/2021	EPI_ISL_1023202	2021-02-08	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-44022/2021	EPI_ISL_1024400	2021-02-01	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-44028/2021	EPI_ISL_1024406	2021-02-01	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-44030/2021	EPI_ISL_1024408	2021-02-01	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-44113/2021	EPI_ISL_1024491	2021-02-01	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-44116/2021	EPI_ISL_1024494	2021-02-01	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-44128/2021	EPI_ISL_1024506	2021-02-01	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-45352/2020	EPI_ISL_1025730	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-45381/2020	EPI_ISL_1025759	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-45383/2020	EPI_ISL_1025761	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-45386/2020	EPI_ISL_1025764	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
