Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Netherlands/NB-RIVM-12020/2021	EPI_ISL_1013920	2021-01-30	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.177.38	GV
hCoV-19/USA/OR-PROV-421/2020	EPI_ISL_1017343	2020-06-24	North America / USA / Oregon	Human	Original			Illumina NovaSeq 6000	BWA mem, Freebayes, vcffilter, bcftools consensus (AF >=50%, min DP > 100)			B.1	G
hCoV-19/USA/OR-PROV-480/2020	EPI_ISL_1017411	2020-06-11	North America / USA / Oregon	Human	Original			Illumina NovaSeq 6000	BWA mem, Freebayes, vcffilter, bcftools consensus (AF >=50%, min DP > 100)			B.1	G
hCoV-19/Denmark/DCGC-42834/2021	EPI_ISL_1023112	2021-02-08	Europe / Denmark / Midtjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-42857/2021	EPI_ISL_1023135	2021-02-08	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-42862/2021	EPI_ISL_1023140	2021-02-08	Europe / Denmark / Midtjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 1 nucleotide(s) found at refpos 24685 (FRAMESHIFT confirmed by the submitter).	info	B.1.177.12	GV
hCoV-19/Denmark/DCGC-42869/2021	EPI_ISL_1023147	2021-02-08	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-42873/2021	EPI_ISL_1023151	2021-02-08	Europe / Denmark / Midtjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-42908/2021	EPI_ISL_1023186	2021-02-08	Europe / Denmark / Syddanmark	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1	GV
hCoV-19/Denmark/DCGC-42913/2021	EPI_ISL_1023191	2021-02-08	Europe / Denmark / Nordjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-44027/2021	EPI_ISL_1024405	2021-02-01	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-44039/2021	EPI_ISL_1024417	2021-02-01	Europe / Denmark / Midtjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-44077/2021	EPI_ISL_1024455	2021-02-01	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-44078/2021	EPI_ISL_1024456	2021-02-01	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-44090/2021	EPI_ISL_1024468	2021-02-01	Europe / Denmark / Midtjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-44107/2021	EPI_ISL_1024485	2021-02-01	Europe / Denmark / Midtjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45340/2020	EPI_ISL_1025718	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45342/2020	EPI_ISL_1025720	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45345/2020	EPI_ISL_1025723	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45355/2020	EPI_ISL_1025733	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45356/2020	EPI_ISL_1025734	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45360/2020	EPI_ISL_1025738	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45362/2020	EPI_ISL_1025740	2020-12-21	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45364/2020	EPI_ISL_1025742	2020-12-21	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45372/2020	EPI_ISL_1025750	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45380/2020	EPI_ISL_1025758	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
hCoV-19/Denmark/DCGC-45392/2020	EPI_ISL_1025770	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.12	GV
